brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, lapDistance, laptime, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, sectorDistance, sectorTime, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
59.1, 4, 4742.2266, deactivated, 7350, 0.0, -, 2067.7935, 41165, -0.570846, -1.4515799, 0.0, 0.0, 0.0, 0.0, 0.0, , 3863, 180.3253, -15.3, 1664378640632, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06412827, -1.016388797, 0.0
59.1, 4, 4747.3203, deactivated, 6765, 0.0, -, 2072.8872, 41277, -0.6523955, -1.3863405, 0.0, 0.0, 0.0, 0.0, 0.0, , 3975, 169.57727, -15.2, 1664378640744, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06410162, -1.016328401, 0.0
57.9, 4, 4751.822, deactivated, 6582, 0.0, -, 2077.3887, 41365, -0.8970438, -1.2721711, 0.0, 0.0, 0.0, 0.0, 0.0, , 4063, 165.27748, -17.1, 1664378640832, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06406958, -1.016368485, 0.0
57.9, 4, 4756.0503, deactivated, 6597, 0.0, -, 2081.6172, 41460, -0.9785933, -1.1743119, 0.0, 0.0, 0.0, 0.0, 0.0, , 4158, 156.69403, -18.1, 1664378640927, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06404003, -1.016407246, 0.0
36.9, 3, 4764.6196, deactivated, 6510, 0.0, -, 2090.1865, 41589, -1.0438328, -0.99490315, 0.0, 0.0, 0.0, 0.0, 0.0, , 4287, 157.63118, -18.0, 1664378641056, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06398165, -1.016488737, 0.0
36.9, 3, 4764.6196, deactivated, 7068, 0.0, -, 2090.1865, 41667, -0.9622833, -0.88073397, 0.0, 0.0, 0.0, 0.0, 0.0, , 4365, 157.63118, -18.0, 1664378641134, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06398165, -1.016488737, 0.0
23.7, 3, 4772.9067, deactivated, 8178, 0.0, -, 2098.4736, 41765, -1.0438328, -0.7339449, 0.0, 0.0, 0.0, 0.0, 0.0, , 4463, 152.46046, -26.2, 1664378641232, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06392717, -1.016571133, 0.0
23.7, 3, 4777.1167, deactivated, 8079, 0.0, -, 2102.6836, 41864, -0.99490315, -0.7013252, 0.0, 0.0, 0.0, 0.0, 0.0, , 4562, 152.35638, -29.2, 1664378641331, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06390023, -1.016614227, 0.0
18.0, 3, 4781.081, deactivated, 7815, 0.0, -, 2106.648, 41964, -1.141692, -0.7828746, 0.0, 0.0, 0.0, 0.0, 0.0, , 4662, 148.2346, -33.8, 1664378641431, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06387545, -1.016655763, 0.0
18.0, 3, 4785.176, deactivated, 7638, 0.0, -, 2110.7427, 42060, -1.1580019, -0.81549436, 0.0, 0.0, 0.0, 0.0, 0.0, , 4758, 143.96172, -33.3, 1664378641527, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06385063, -1.016699841, 0.0
19.5, 3, 4790.744, deactivated, 7470, 0.0, -, 2116.311, 42168, -1.2069317, -0.6523955, 0.0, 0.0, 0.0, 0.0, 0.0, , 4866, 141.31111, -33.5, 1664378641635, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06380281, -1.01672379, 0.0
19.5, 3, 4794.609, deactivated, 7368, 0.0, -, 2120.1758, 42263, -1.3374107, -0.63608557, 0.0, 0.0, 0.0, 0.0, 0.0, , 4961, 138.9981, -33.3, 1664378641730, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06378037, -1.016766803, 0.0
12.9, 3, 4794.609, deactivated, 7266, 0.0, -, 2120.1758, 42359, -1.2558613, -0.60346586, 0.0, 0.0, 0.0, 0.0, 0.0, , 5057, 138.9981, -26.6, 1664378641826, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06378037, -1.016766803, 0.0
12.9, 3, 4802.1304, deactivated, 7167, 0.0, -, 2127.6973, 42464, -1.2232416, -0.58715594, 0.0, 0.0, 0.0, 0.0, 0.0, , 5162, 136.83633, -25.7, 1664378641931, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.064, 0.0, 52.06373954, -1.016854204, 0.0
13.8, 3, 4805.865, deactivated, 7038, 0.0, -, 2131.4321, 42572, -1.3211008, -0.60346586, 0.0, 0.0, 0.0, 0.0, 0.0, , 5270, 132.48787, -36.0, 1664378642039, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.024, 0.0, 52.06372055, -1.016899108, 0.0
13.8, 3, 4809.4956, deactivated, 7002, 0.0, -, 2135.0625, 42671, -1.4026504, -0.44036698, 0.0, 0.0, 0.0, 0.0, 0.0, , 5369, 132.21251, -41.6, 1664378642138, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06370293, -1.016943662, 0.0
0.0, 3, 4813.125, deactivated, 6990, 0.0, -, 2138.692, 42763, -1.3700305, -0.30988786, 0.0, 0.0, 0.0, 0.0, 0.0, , 5461, 131.69041, -40.5, 1664378642230, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06368638, -1.016989259, 0.0
0.0, 3, 4816.7563, deactivated, 6939, 0.0, -, 2142.3232, 42862, -1.4352701, -0.29357797, 0.0, 0.0, 0.0, 0.0, 0.0, , 5560, 131.70004, -41.6, 1664378642329, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06367093, -1.017035899, 0.0
0.0, 3, 4820.3413, deactivated, 6903, 0.0, -, 2145.9082, 42961, -1.3700305, -0.2609582, 0.0, 0.0, 0.0, 0.0, 0.0, , 5659, 129.455, -41.3, 1664378642428, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0636567, -1.017082799, 0.0
0.0, 3, 4823.957, deactivated, 6930, 0.0, -, 2149.524, 43060, -1.4026504, -0.16309887, 0.0, 0.0, 0.0, 0.0, 0.0, , 5758, 127.12954, -45.4, 1664378642527, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06363734, -1.017125142, 0.0
0.0, 3, 4827.644, deactivated, 6819, 0.0, -, 2153.211, 43168, -1.3700305, -0.17940876, 0.0, 0.0, 0.0, 0.0, 0.176, , 5866, 127.040016, -48.4, 1664378642635, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06362566, -1.017175453, 0.0
0.0, 3, 4827.644, deactivated, 6750, 0.0, -, 2153.211, 43277, -1.3700305, -0.21202852, 0.0, 0.0, 0.0, 0.0, 0.176, , 5975, 127.040016, -48.3, 1664378642744, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06362566, -1.017175453, 0.0
0.0, 3, 4834.669, deactivated, 6753, 0.0, -, 2160.2358, 43365, -1.3537207, -0.19571865, 0.0, 0.0, 0.0, 0.0, 0.148, , 6063, 124.919174, -45.3, 1664378642832, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06360517, -1.017272342, 0.0
0.0, 3, 4838.159, deactivated, 6711, 0.0, -, 2163.726, 43458, -1.3700305, -0.19571865, 0.0, 0.0, 0.0, 0.0, 0.148, , 6156, 124.87921, -46.6, 1664378642925, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06359674, -1.017321358, 0.0
0.0, 3, 4841.6284, deactivated, 6687, 0.0, -, 2167.1953, 43573, -1.4841998, -0.19571865, 0.0, 0.0, 0.0, 0.0, 0.132, , 6271, 124.913666, -48.6, 1664378643040, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06358957, -1.017370591, 0.0
0.0, 3, 4845.0737, deactivated, 6651, 0.0, -, 2170.6406, 43661, -1.3374107, -0.17940876, 0.0, 0.0, 0.0, 0.0, 0.132, , 6359, 124.90932, -49.2, 1664378643128, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0635837, -1.017419917, 0.0
0.0, 3, 4848.4937, deactivated, 6636, 0.0, -, 2174.0605, 43763, -1.4352701, -0.17940876, 0.0, 0.0, 0.0, 0.0, 0.22399999, , 6461, 124.880356, -47.6, 1664378643230, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06357917, -1.017469235, 0.0
0.0, 3, 4851.9116, deactivated, 6675, 0.0, -, 2177.4785, 43861, -1.3863405, -0.06523955, 0.0, 0.0, 0.0, 0.0, 0.22399999, , 6559, 124.83135, -44.6, 1664378643328, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06357586, -1.017518785, 0.0
0.0, 3, 4855.3223, deactivated, 6636, 0.0, -, 2180.8892, 43969, -1.304791, -0.016309887, 0.0, 0.0, 0.0, 0.0, 0.396, , 6667, 124.51812, -44.1, 1664378643436, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06357383, -1.017568408, 0.0
0.0, 3, 4858.6895, deactivated, 6636, 0.0, -, 2184.2563, 44073, -1.2069317, 0.016309887, 0.0, 0.0, 0.0, 0.0, 0.396, , 6771, 122.29777, -35.0, 1664378643540, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06356524, -1.017615481, 0.0
0.0, 3, 4862.119, deactivated, 6636, 0.0, -, 2187.686, 44185, -1.0112131, 0.09785932, 0.0, 0.0, 0.0, 0.0, 0.5, , 6883, 122.109406, -29.5, 1664378643652, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0635642, -1.017665462, 0.0
0.0, 3, 4865.5215, deactivated, 6624, 0.0, -, 2191.0884, 44256, -0.94597346, 0.06523955, 0.0, 0.0, 0.0, 0.0, 0.5, , 6954, 124.256355, -34.5, 1664378643723, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06356508, -1.01771505, 0.0
0.0, 3, 4868.926, deactivated, 6630, 0.0, -, 2194.4927, 44359, -1.0927625, 0.04892966, 0.0, 0.0, 0.0, 0.0, 0.504, , 7057, 124.36757, -45.5, 1664378643826, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06356669, -1.017764621, 0.0
0.0, 3, 4872.355, deactivated, 6660, 0.0, -, 2197.9219, 44470, -1.1090723, 0.06523955, 0.0, 0.0, 0.0, 0.0, 0.504, , 7168, 124.26775, -48.6, 1664378643937, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.032, 52.06356921, -1.017814456, 0.0
0.0, 3, 4875.7827, deactivated, 6681, 0.0, -, 2201.3496, 44565, -1.2232416, 0.04892966, 0.0, 0.0, 0.0, 0.0, 0.488, , 7263, 124.309555, -50.0, 1664378644032, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.02, 52.06357287, -1.017864082, 0.0
0.0, 3, 4879.246, deactivated, 6687, 0.0, -, 2204.813, 44683, -1.2558613, 0.032619774, 0.0, 0.0, 0.0, 0.0, 0.488, , 7381, 126.45403, -53.4, 1664378644150, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.008, 52.06357774, -1.017913961, 0.0
0.0, 3, 4882.688, deactivated, 6675, 0.0, -, 2208.255, 44769, -1.3211008, -0.06523955, 0.0, 0.0, 0.0, 0.0, 0.336, , 7467, 124.557655, -56.4, 1664378644236, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.004, 52.06358373, -1.017963197, 0.0
0.0, 3, 4886.148, deactivated, 6681, 0.0, -, 2211.7148, 44861, -1.3537207, -0.032619774, 0.0, 0.0, 0.0, 0.0, 0.336, , 7559, 124.59361, -55.2, 1664378644328, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.02, 52.06359089, -1.018012291, 0.0
0.0, 3, 4889.605, deactivated, 6771, 0.0, -, 2215.1719, 44966, -1.3211008, 0.11416921, 0.0, 0.0, 0.0, 0.0, 0.59599996, , 7664, 124.2591, -50.2, 1664378644433, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.04, 52.06359922, -1.018060856, 0.0
0.0, 3, 4892.963, deactivated, 6771, 0.0, -, 2218.5298, 45082, -1.2721711, 0.14678898, 0.0, 0.0, 0.0, 0.0, 0.59599996, , 7780, 126.20164, -48.5, 1664378644549, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.02, 52.06360237, -1.018109549, 0.0
0.0, 3, 4896.908, deactivated, 6855, 0.0, -, 2222.475, 45158, -1.2721711, 0.21202852, 0.0, 0.0, 0.0, 0.0, 0.71599996, , 7856, 126.135826, -49.7, 1664378644625, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.012, 52.06362378, -1.018155406, 0.0
0.0, 3, 4900.4204, deactivated, 6921, 0.0, -, 2225.9873, 45262, -1.1253822, 0.3751274, 0.0, 0.0, 0.0, 0.0, 0.71599996, , 7960, 127.929634, -48.0, 1664378644729, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.048, 52.06363573, -1.018202802, 0.0
0.0, 3, 4903.9805, deactivated, 6930, 0.0, -, 2229.5474, 45375, -1.2721711, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8073, 129.97906, -49.2, 1664378644842, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.06, 52.06364877, -1.018250207, 0.0
0.0, 3, 4907.517, deactivated, 7017, 0.0, -, 2233.084, 45480, -1.1743119, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 8178, 127.797554, -48.5, 1664378644947, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.108, 52.06366264, -1.018296603, 0.0
0.0, 3, 4911.1484, deactivated, 7116, 0.0, -, 2236.7153, 45566, -1.1090723, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8264, 129.93684, -48.1, 1664378645033, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.076, 52.06367787, -1.018343438, 0.0
0.0, 3, 4914.757, deactivated, 7191, 0.0, -, 2240.3237, 45661, -1.1580019, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8359, 132.11137, -46.4, 1664378645128, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.068, 52.0636939, -1.018389172, 0.0
0.0, 3, 4918.4624, deactivated, 7248, 0.0, -, 2244.0293, 45765, -1.1580019, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8463, 134.19583, -40.7, 1664378645232, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.032, 52.06371125, -1.018435292, 0.0
0.0, 3, 4922.129, deactivated, 7308, 0.0, -, 2247.6958, 45859, -1.0112131, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 8557, 134.20189, -33.3, 1664378645326, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.016, 52.0637293, -1.018480022, 0.0
0.0, 3, 4925.917, deactivated, 7374, 0.0, -, 2251.484, 45994, -1.0275229, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 8692, 136.34174, -31.5, 1664378645461, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.008, 52.06374873, -1.018525378, 0.0
0.0, 3, 4929.641, deactivated, 7404, 0.0, -, 2255.208, 46069, -1.0112131, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8767, 136.29362, -33.7, 1664378645536, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.008, 52.06376847, -1.018569225, 0.0
0.0, 3, 4933.282, deactivated, 7509, 0.0, -, 2258.849, 46168, -1.0112131, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8866, 138.46773, -34.0, 1664378645635, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0637907, -1.018608188, 0.0
0.0, 3, 4937.087, deactivated, 7587, 0.0, -, 2262.6538, 46266, -0.9785933, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 8964, 138.4658, -32.2, 1664378645733, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06381255, -1.018650861, 0.0
0.0, 3, 4941.7334, deactivated, 7668, 0.0, -, 2267.3003, 46362, -1.0112131, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 9060, 140.64685, -31.2, 1664378645829, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06384017, -1.018701676, 0.0
0.0, 3, 4944.8647, deactivated, 7743, 0.0, -, 2270.4316, 46463, -0.99490315, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 9161, 142.68172, -31.3, 1664378645930, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06385931, -1.018735145, 0.0
0.0, 3, 4948.863, deactivated, 7818, 0.0, -, 2274.4297, 46563, -0.9622833, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 9261, 144.81209, -31.3, 1664378646030, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06388437, -1.018776925, 0.0
0.0, 3, 4952.8193, deactivated, 7914, 0.0, -, 2278.3862, 46668, -1.0438328, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 9366, 144.9107, -31.4, 1664378646135, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06390982, -1.018817212, 0.0
0.0, 3, 4956.905, deactivated, 7974, 0.0, -, 2282.4717, 46775, -0.9622833, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 9473, 146.94244, -29.1, 1664378646242, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06393673, -1.018857737, 0.0
0.0, 3, 4960.9463, deactivated, 8058, 0.0, -, 2286.5132, 46874, -0.94597346, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 9572, 146.94785, -27.1, 1664378646341, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06396398, -1.0188967, 0.0
0.0, 3, 4965.118, deactivated, 8106, 0.0, -, 2290.685, 46964, -1.0112131, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 9662, 149.12515, -30.3, 1664378646431, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06399264, -1.018935913, 0.0
0.0, 3, 4969.218, deactivated, 8175, 0.0, -, 2294.7847, 47066, -0.9785933, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 9764, 149.17262, -30.0, 1664378646533, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06402134, -1.018973402, 0.0
0.0, 3, 4973.37, deactivated, 8253, 0.0, -, 2298.937, 47168, -1.0764526, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 9866, 151.35754, -31.2, 1664378646635, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0640521, -1.019007679, 0.0
0.0, 3, 4977.5557, deactivated, 8343, 0.0, -, 2303.1226, 47269, -1.1253822, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 9967, 151.35246, -32.5, 1664378646736, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06408261, -1.01904338, 0.0
0.0, 3, 4981.8726, deactivated, 8412, 0.0, -, 2307.4395, 47361, -1.0601426, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 10059, 153.43306, -31.6, 1664378646828, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06411468, -1.019078806, 0.0
0.0, 4, 4986.1274, deactivated, 8496, 0.0, -, 2311.6943, 47461, -1.0601426, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 10159, 155.62122, -30.6, 1664378646928, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06414686, -1.019112317, 0.0
0.0, 4, 4990.5166, deactivated, 8547, 0.0, -, 2316.0835, 47561, -0.92966354, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 10259, 157.75325, -25.4, 1664378647028, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06418055, -1.019145606, 0.0
0.0, 4, 4994.8535, deactivated, 7746, 0.0, -, 2320.4204, 47663, -0.7991845, 0.21202852, 0.0, 0.0, 0.0, 0.0, 1.0, , 10361, 157.70604, -19.8, 1664378647130, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06421429, -1.019177265, 0.0
0.0, 4, 4999.284, deactivated, 6882, 0.0, -, 2324.851, 47770, -0.7502548, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 10468, 160.05388, -18.0, 1664378647237, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06424912, -1.019208561, 0.0
0.0, 4, 5003.6562, deactivated, 6768, 0.0, -, 2329.2231, 47879, -0.58715594, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 10577, 159.73582, -17.8, 1664378647346, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06428376, -1.019238664, 0.0
0.0, 4, 5008.1504, deactivated, 6825, 0.0, -, 2333.7173, 47967, -0.42405704, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 10665, 162.34996, -13.1, 1664378647434, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0643196, -1.019268872, 0.0
0.0, 4, 5013.1123, deactivated, 6867, 0.0, -, 2338.6792, 48060, -0.29357797, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 10758, 162.08188, -6.2, 1664378647527, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06436293, -1.019285967, 0.0
0.0, 4, 5017.314, deactivated, 6891, 0.0, -, 2342.8809, 48171, -0.09785932, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 10869, 164.27171, 0.2, 1664378647638, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06439068, -1.019327518, 0.0
0.0, 4, 5021.8057, deactivated, 6933, 0.0, -, 2347.3726, 48269, 0.09785932, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 10967, 164.27188, 4.5, 1664378647736, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06442693, -1.019356331, 0.0
0.0, 4, 5026.4385, deactivated, 7020, 0.0, -, 2352.0054, 48382, 0.081549436, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 11080, 166.46034, 5.0, 1664378647849, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06446429, -1.019386141, 0.0
0.0, 4, 5031.0005, deactivated, 7053, 0.0, -, 2356.5674, 48460, 0.22833842, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 11158, 164.10794, 6.3, 1664378647927, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06450102, -1.019415698, 0.0
0.0, 4, 5035.6797, deactivated, 7116, 0.0, -, 2361.2466, 48578, 0.11416921, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 11276, 166.46024, 10.4, 1664378648045, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06453865, -1.019446155, 0.0
0.0, 4, 5040.29, deactivated, 7167, 0.0, -, 2365.857, 48671, 0.35881752, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 11369, 168.53772, 11.4, 1664378648138, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06457565, -1.019476404, 0.0
0.0, 4, 5045.0415, deactivated, 7209, 0.0, -, 2370.6084, 48760, 0.3914373, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 11458, 168.64934, 11.8, 1664378648227, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06461366, -1.019507987, 0.0
0.0, 4, 5049.7144, deactivated, 7266, 0.0, -, 2375.2812, 48868, 0.42405704, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 11566, 170.72772, 13.0, 1664378648335, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06465089, -1.019539503, 0.0
0.0, 4, 5054.5293, deactivated, 7293, 0.0, -, 2380.0962, 48970, 0.40774718, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 11668, 172.8041, 13.6, 1664378648437, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06468911, -1.019572423, 0.0
0.0, 4, 5059.4683, deactivated, 7341, 0.0, -, 2385.0352, 49059, 0.42405704, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 11757, 172.91827, 12.8, 1664378648526, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06473051, -1.019598394, 0.0
